subject	time_elapsed_ms	blocknum	block_type	block_response	trialnum	target	level	field	target_present	response	correct	rt	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
62b9cf42a63194f71fc0a393	422745	2	main	z	52	circle	local	LVF	yes	present	1	691	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	424838	2	main	z	53	circle	local	LVF	yes	present	1	568	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	426850	2	main	z	54	square	global	RVF	yes	present	1	731	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	428913	2	main	z	55	square	global	RVF	yes	present	1	606	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	432155	2	main	z	56	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	433843	2	main	z	57	square	local	LVF	yes	present	1	636	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	437684	2	main	z	58	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	439855	2	main	z	59	square	local	LVF	yes	present	1	941	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	442174	2	main	z	60	circle	global	RVF	yes	present	1	632	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	444419	2	main	z	61	circle	local	LVF	yes	present	1	459	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	446341	2	main	z	62	square	local	LVF	yes	present	1	468	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	448421	2	main	z	63	circle	global	RVF	yes	present	1	584	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	450276	2	main	z	64	square	local	RVF	yes	present	1	538	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	452113	2	main	z	65	circle	global	LVF	yes	present	1	541	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	455456	2	main	z	66	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	456993	2	main	z	67	square	local	RVF	yes	present	1	540	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	458756	2	main	z	68	circle	global	LVF	yes	present	1	600	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	460759	2	main	z	69	circle	local	RVF	yes	present	1	786	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	462603	2	main	z	70	circle	local	RVF	yes	present	1	642	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	464576	2	main	z	71	square	local	RVF	yes	present	1	730	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	466524	2	main	z	72	square	global	RVF	yes	present	1	723	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	468489	2	main	z	73	circle	local	RVF	yes	present	1	717	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	470280	2	main	z	74	circle	local	LVF	yes	present	1	524	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	472030	2	main	z	75	circle	global	LVF	yes	present	1	607	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	473881	2	main	z	76	square	global	RVF	yes	present	1	689	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	477077	2	main	z	77	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	478622	2	main	z	78	square	global	LVF	yes	present	1	526	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	480322	2	main	z	79	circle	global	RVF	yes	present	1	575	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	483396	2	main	z	80	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	510636	3	practice	slash	1	absent	absent	absent	no	present	0	316	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	515330	3	practice	slash	2	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	517919	3	practice	slash	3	circle	local	RVF	yes	present	1	428	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	520479	3	practice	slash	4	square	global	RVF	yes	present	1	421	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	522969	3	practice	slash	5	square	global	LVF	yes	present	1	530	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	525414	3	practice	slash	6	circle	global	RVF	yes	present	1	406	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	529510	3	practice	slash	7	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	532428	3	practice	slash	8	square	local	LVF	yes	present	1	598	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	535098	3	practice	slash	9	circle	local	RVF	yes	present	1	449	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	537549	3	practice	slash	10	circle	global	LVF	yes	present	1	376	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	539988	3	practice	slash	11	circle	global	LVF	yes	present	1	329	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	542926	3	practice	slash	12	square	local	LVF	yes	present	1	649	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	545699	3	practice	slash	13	absent	absent	absent	no	present	0	502	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	548501	3	practice	slash	14	circle	local	RVF	yes	present	1	439	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	551219	3	practice	slash	15	circle	global	RVF	yes	present	1	604	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	554135	3	practice	slash	16	square	global	LVF	yes	present	1	732	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	559677	4	main	slash	1	square	local	RVF	yes	present	1	465	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	561996	4	main	slash	2	circle	local	LVF	yes	present	1	442	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	563969	4	main	slash	3	square	local	LVF	yes	present	1	439	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	565943	4	main	slash	4	square	local	RVF	yes	present	1	396	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	567597	4	main	slash	5	circle	local	LVF	yes	present	1	438	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	569259	4	main	slash	6	circle	local	RVF	yes	present	1	470	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	571011	4	main	slash	7	square	global	RVF	yes	present	1	455	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	572700	4	main	slash	8	circle	global	RVF	yes	present	1	477	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	575714	4	main	slash	9	square	local	RVF	yes	present	1	407	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	577466	4	main	slash	10	square	global	RVF	yes	present	1	542	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	579361	4	main	slash	11	square	local	LVF	yes	present	1	706	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	582724	4	main	slash	12	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	584205	4	main	slash	13	circle	global	LVF	yes	present	1	497	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	586084	4	main	slash	14	circle	local	LVF	yes	present	1	465	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	587832	4	main	slash	15	circle	global	LVF	yes	present	1	548	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	591189	4	main	slash	16	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	597661	4	main	slash	17	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	599210	4	main	slash	18	square	global	LVF	yes	present	1	459	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	601052	4	main	slash	19	circle	local	RVF	yes	present	1	504	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	604437	4	main	slash	20	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	606276	4	main	slash	21	circle	global	RVF	yes	present	1	615	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	608210	4	main	slash	22	circle	local	RVF	yes	present	1	584	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	609972	4	main	slash	23	square	global	LVF	yes	present	1	494	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	611694	4	main	slash	24	circle	global	RVF	yes	present	1	496	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	614847	4	main	slash	25	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	616521	4	main	slash	26	square	local	LVF	yes	present	1	533	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	618247	4	main	slash	27	circle	global	RVF	yes	present	1	456	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	620347	4	main	slash	28	square	local	RVF	yes	present	1	468	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	621922	4	main	slash	29	circle	local	RVF	yes	present	1	454	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	625066	4	main	slash	30	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	626727	4	main	slash	31	square	global	RVF	yes	present	1	571	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	628505	4	main	slash	32	circle	global	LVF	yes	present	1	480	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	632453	4	main	slash	33	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	634033	4	main	slash	34	circle	local	LVF	yes	present	1	501	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	635643	4	main	slash	35	square	global	LVF	yes	present	1	449	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	637283	4	main	slash	36	square	global	LVF	yes	present	1	540	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	638978	4	main	slash	37	square	local	LVF	yes	present	1	567	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	640628	4	main	slash	38	square	global	RVF	yes	present	1	567	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	642177	4	main	slash	39	circle	global	LVF	yes	present	1	433	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	645343	4	main	slash	40	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	646994	4	main	slash	41	circle	local	LVF	yes	present	1	565	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	648641	4	main	slash	42	square	global	RVF	yes	present	1	377	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	650395	4	main	slash	43	square	global	LVF	yes	present	1	463	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	652088	4	main	slash	44	circle	local	LVF	yes	present	1	460	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	653691	4	main	slash	45	square	global	LVF	yes	present	1	363	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	656315	4	main	slash	46	square	local	LVF	yes	present	1	442	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	658069	4	main	slash	47	circle	local	LVF	yes	present	1	444	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	661238	4	main	slash	48	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	664244	4	main	slash	49	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	667489	4	main	slash	50	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	669226	4	main	slash	51	square	local	LVF	yes	present	1	529	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	671449	4	main	slash	52	square	global	RVF	yes	present	1	544	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	673181	4	main	slash	53	square	global	LVF	yes	present	1	433	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	674947	4	main	slash	54	square	local	RVF	yes	present	1	586	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	676635	4	main	slash	55	square	local	RVF	yes	present	1	441	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	678237	4	main	slash	56	circle	local	RVF	yes	present	1	407	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	679847	4	main	slash	57	circle	global	LVF	yes	present	1	435	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	681622	4	main	slash	58	circle	global	RVF	yes	present	1	444	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	683284	4	main	slash	59	circle	local	RVF	yes	present	1	507	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	684978	4	main	slash	60	circle	global	LVF	yes	present	1	601	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	686523	4	main	slash	61	circle	global	LVF	yes	present	1	413	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	689646	4	main	slash	62	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	691250	4	main	slash	63	circle	global	RVF	yes	present	1	486	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	694461	4	main	slash	64	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	696713	4	main	slash	65	circle	local	LVF	yes	present	1	419	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	699862	4	main	slash	66	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	702846	4	main	slash	67	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	704426	4	main	slash	68	square	global	RVF	yes	present	1	525	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	705965	4	main	slash	69	square	global	LVF	yes	present	1	414	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	707585	4	main	slash	70	circle	local	RVF	yes	present	1	501	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	709082	4	main	slash	71	circle	local	RVF	yes	present	1	400	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	710881	4	main	slash	72	square	local	LVF	yes	present	1	399	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	712608	4	main	slash	73	square	global	RVF	yes	present	1	464	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	715739	4	main	slash	74	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	717266	4	main	slash	75	square	local	RVF	yes	present	1	453	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	718867	4	main	slash	76	circle	global	LVF	yes	present	1	485	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	720513	4	main	slash	77	circle	global	RVF	yes	present	1	445	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	722207	4	main	slash	78	circle	global	RVF	yes	present	1	405	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	724066	4	main	slash	79	square	local	LVF	yes	present	1	713	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	725745	4	main	slash	80	square	local	RVF	yes	present	1	423	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
630ab689392291ba70d7fd3d	213202	1	practice	slash	1	absent	absent	absent	no	absent	1	2000	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	218117	1	practice	slash	2	circle	global	LVF	yes	present	1	914	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	221336	1	practice	slash	3	square	global	LVF	yes	present	1	817	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	224686	1	practice	slash	4	square	local	LVF	yes	present	1	1035	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	229251	1	practice	slash	5	absent	absent	absent	no	absent	1	2000	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	232819	1	practice	slash	6	circle	global	LVF	yes	present	1	801	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	236480	1	practice	slash	7	square	global	RVF	yes	present	1	1194	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	239560	1	practice	slash	8	circle	global	RVF	yes	present	1	792	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	243216	1	practice	slash	9	circle	local	RVF	yes	present	1	1432	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	246798	1	practice	slash	10	circle	local	RVF	yes	present	1	1230	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	249622	1	practice	slash	11	square	global	LVF	yes	present	1	754	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	252372	1	practice	slash	12	circle	local	RVF	yes	present	1	722	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	257270	1	practice	slash	13	absent	absent	absent	no	absent	1	2000	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	260975	1	practice	slash	14	absent	absent	absent	no	present	0	1392	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	265368	1	practice	slash	15	square	local	LVF	yes	absent	0	2000	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	268797	1	practice	slash	16	circle	global	RVF	yes	present	1	931	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	281964	2	main	slash	1	square	local	RVF	yes	present	1	832	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	284715	2	main	slash	2	circle	local	RVF	yes	present	1	567	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	287496	2	main	slash	3	square	global	LVF	yes	present	1	698	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	289781	2	main	slash	4	square	local	RVF	yes	present	1	901	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	292244	2	main	slash	5	square	global	LVF	yes	present	1	729	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	294263	2	main	slash	6	circle	local	LVF	yes	present	1	666	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	303729	2	main	slash	7	absent	absent	absent	no	present	0	1016	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	305896	2	main	slash	8	circle	global	RVF	yes	present	1	732	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	307950	2	main	slash	9	square	local	LVF	yes	present	1	971	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	309722	2	main	slash	10	square	global	RVF	yes	present	1	675	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	311522	2	main	slash	11	circle	local	RVF	yes	present	1	725	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	313237	2	main	slash	12	square	local	RVF	yes	present	1	658	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	316213	2	main	slash	13	absent	absent	absent	no	absent	1	2000	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	318444	2	main	slash	14	circle	global	RVF	yes	present	1	714	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	320319	2	main	slash	15	circle	local	LVF	yes	present	1	790	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	322109	2	main	slash	16	square	global	RVF	yes	present	1	713	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	325630	2	main	slash	17	absent	absent	absent	no	absent	1	2000	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	327331	2	main	slash	18	circle	local	RVF	yes	present	1	602	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	329141	2	main	slash	19	circle	local	RVF	yes	present	1	662	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
